id:ID(KG),:LABEL,name,xref,in_taxon,chromosome,provided_by,source,symbol,gene_type,hgnc_id,omim_ids,swiss_prot,ensembl_ids
NCBIGene:8612,Gene,phospholipid phosphatase 2,,,19,NCBI:Gene,,PLPP2,PROTEIN_CODING,,607126,,
NCBIGene:339745,Gene,speckle type BTB/POZ protein like,,,2,NCBI:Gene,,SPOPL,PROTEIN_CODING,,,,
NCBIGene:9796,Gene,phytanoyl-CoA 2-hydroxylase interacting protein,,,8,NCBI:Gene,,PHYHIP,PROTEIN_CODING,,608511,,
NCBIGene:23647,Gene,ARF interacting protein 2,,,11,NCBI:Gene,,ARFIP2,PROTEIN_CODING,,601638,,
NCBIGene:10730,Gene,YME1 like 1 ATPase,,,10,NCBI:Gene,,YME1L1,PROTEIN_CODING,,607472,,
NCBIGene:3930,Gene,lamin B receptor,,,1,NCBI:Gene,,LBR,PROTEIN_CODING,,600024,,
NCBIGene:9975,Gene,nuclear receptor subfamily 1 group D member 2,,,3,NCBI:Gene,,NR1D2,PROTEIN_CODING,,602304,,
NCBIGene:729359,Gene,perilipin 4,,,19,NCBI:Gene,,PLIN4,PROTEIN_CODING,,613247,,
NCBIGene:55191,Gene,NAD synthetase 1,,,11,NCBI:Gene,,NADSYN1,PROTEIN_CODING,,608285,,
NCBIGene:51295,Gene,ECSIT signaling integrator,,,19,NCBI:Gene,,ECSIT,PROTEIN_CODING,,608388,,
NCBIGene:29887,Gene,sorting nexin 10,,,7,NCBI:Gene,,SNX10,PROTEIN_CODING,,614780,,
NCBIGene:11283,Gene,cytochrome P450 family 4 subfamily F member 8,,,19,NCBI:Gene,,CYP4F8,PROTEIN_CODING,,611545,,
NCBIGene:2134,Gene,exostosin like glycosyltransferase 1,,,1,NCBI:Gene,,EXTL1,PROTEIN_CODING,,601738,,
NCBIGene:2053,Gene,epoxide hydrolase 2,,,8,NCBI:Gene,,EPHX2,PROTEIN_CODING,,132811,,
NCBIGene:51540,Gene,selenocysteine lyase,,,2,NCBI:Gene,,SCLY,PROTEIN_CODING,,611056,,
NCBIGene:2528,Gene,fucosyltransferase 6,,,19,NCBI:Gene,,FUT6,PROTEIN_CODING,,136836,,
NCBIGene:6343,Gene,secretin,,,11,NCBI:Gene,,SCT,PROTEIN_CODING,,182099,,
NCBIGene:10572,Gene,SIVA1 apoptosis inducing factor,,,14,NCBI:Gene,,SIVA1,PROTEIN_CODING,,605567,,
NCBIGene:116138,Gene,kelch domain containing 3,,,6,NCBI:Gene,,KLHDC3,PROTEIN_CODING,,611248,,
NCBIGene:51559,Gene,5'-nucleotidase domain containing 3,,,12,NCBI:Gene,,NT5DC3,PROTEIN_CODING,,611076,,
NCBIGene:9158,Gene,FGF1 intracellular binding protein,,,11,NCBI:Gene,,FIBP,PROTEIN_CODING,,608296,,
NCBIGene:92609,Gene,translocase of inner mitochondrial membrane 50,,,19,NCBI:Gene,,TIMM50,PROTEIN_CODING,,607381,,
NCBIGene:6247,Gene,retinoschisin 1,,,X,NCBI:Gene,,RS1,PROTEIN_CODING,,300839,,
NCBIGene:84817,Gene,thioredoxin domain containing 17,,,17,NCBI:Gene,,TXNDC17,PROTEIN_CODING,,616967,,
NCBIGene:3141,Gene,holocarboxylase synthetase,,,21,NCBI:Gene,,HLCS,PROTEIN_CODING,,609018,,
NCBIGene:26994,Gene,ring finger protein 11,,,1,NCBI:Gene,,RNF11,PROTEIN_CODING,,612598,,
NCBIGene:2525,Gene,fucosyltransferase 3 (Lewis blood group),,,19,NCBI:Gene,,FUT3,PROTEIN_CODING,,111100,,
NCBIGene:54555,Gene,DEAD-box helicase 49,,,19,NCBI:Gene,,DDX49,PROTEIN_CODING,,621419,,
NCBIGene:89941,Gene,ras homolog family member T2,,,16,NCBI:Gene,,RHOT2,PROTEIN_CODING,,613889,,
NCBIGene:594,Gene,branched chain keto acid dehydrogenase E1 subunit beta,,,6,NCBI:Gene,,BCKDHB,PROTEIN_CODING,,248611,,
NCBIGene:10625,Gene,influenza virus NS1A binding protein,,,1,NCBI:Gene,,IVNS1ABP,PROTEIN_CODING,,609209,,
NCBIGene:79575,Gene,abhydrolase domain containing 8,,,19,NCBI:Gene,,ABHD8,PROTEIN_CODING,,621036,,
NCBIGene:80298,Gene,mitochondrial transcription termination factor 2,,,12,NCBI:Gene,,MTERF2,PROTEIN_CODING,,616929,,
NCBIGene:8535,Gene,chromobox 4,,,17,NCBI:Gene,,CBX4,PROTEIN_CODING,,603079,,
NCBIGene:658,Gene,bone morphogenetic protein receptor type 1B,,,4,NCBI:Gene,,BMPR1B,PROTEIN_CODING,,603248,,
NCBIGene:343068,Gene,PRAME family member 5,,,1,NCBI:Gene,,PRAMEF5,PROTEIN_CODING,,,,
NCBIGene:5530,Gene,protein phosphatase 3 catalytic subunit alpha,,,4,NCBI:Gene,,PPP3CA,PROTEIN_CODING,,114105,,
NCBIGene:84656,Gene,glyoxylate reductase 1 homolog,,,16,NCBI:Gene,,GLYR1,PROTEIN_CODING,,610660,,
NCBIGene:64222,Gene,torsin family 3 member A,,,1,NCBI:Gene,,TOR3A,PROTEIN_CODING,,607555,,
NCBIGene:1182,Gene,Cl-/H+ antiporter 3,,,4,NCBI:Gene,,CLCN3,PROTEIN_CODING,,600580,,
NCBIGene:200035,Gene,nudix hydrolase 17,,,1,NCBI:Gene,,NUDT17,PROTEIN_CODING,,,,
NCBIGene:79009,Gene,DExD-box helicase 50,,,10,NCBI:Gene,,DDX50,PROTEIN_CODING,,610373,,
NCBIGene:84879,Gene,"MFSD2 lysolipid transporter A, lysophospholipid",,,1,NCBI:Gene,,MFSD2A,PROTEIN_CODING,,614397,,
NCBIGene:27069,Gene,growth hormone inducible transmembrane protein,,,10,NCBI:Gene,,GHITM,PROTEIN_CODING,,619205,,
NCBIGene:5985,Gene,replication factor C subunit 5,,,12,NCBI:Gene,,RFC5,PROTEIN_CODING,,600407,,
NCBIGene:23429,Gene,RING1 and YY1 binding protein,,,3,NCBI:Gene,,RYBP,PROTEIN_CODING,,607535,,
NCBIGene:50484,Gene,ribonucleotide reductase regulatory TP53 inducible subunit M2B,,,8,NCBI:Gene,,RRM2B,PROTEIN_CODING,,604712,,
NCBIGene:1962,Gene,enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase,,,3,NCBI:Gene,,EHHADH,PROTEIN_CODING,,607037,,
NCBIGene:3059,Gene,hematopoietic cell-specific Lyn substrate 1,,,3,NCBI:Gene,,HCLS1,PROTEIN_CODING,,601306,,
NCBIGene:100302203,Gene,microRNA 1271,,,5,NCBI:Gene,,MIR1271,PROTEIN_CODING,,,,
NCBIGene:51059,Gene,family with sequence similarity 135 member B,,,8,NCBI:Gene,,FAM135B,PROTEIN_CODING,,,,
NCBIGene:10591,Gene,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,,,6,NCBI:Gene,,DNPH1,PROTEIN_CODING,,618762,,
NCBIGene:1201,Gene,"CLN3 lysosomal/endosomal transmembrane protein, battenin",,,16,NCBI:Gene,,CLN3,PROTEIN_CODING,,607042,,
NCBIGene:80146,Gene,UDP-glucuronate decarboxylase 1,,,2,NCBI:Gene,,UXS1,PROTEIN_CODING,,609749,,
NCBIGene:65005,Gene,mitochondrial ribosomal protein L9,,,1,NCBI:Gene,,MRPL9,PROTEIN_CODING,,611824,,
NCBIGene:23107,Gene,mitochondrial ribosomal protein S27,,,5,NCBI:Gene,,MRPS27,PROTEIN_CODING,,611989,,
NCBIGene:26355,Gene,family with sequence similarity 162 member A,,,3,NCBI:Gene,,FAM162A,PROTEIN_CODING,,608017,,
NCBIGene:377007,Gene,kelch like family member 30,,,2,NCBI:Gene,,KLHL30,PROTEIN_CODING,,,,
NCBIGene:4695,Gene,NADH:ubiquinone oxidoreductase subunit A2,,,5,NCBI:Gene,,NDUFA2,PROTEIN_CODING,,602137,,
NCBIGene:1192,Gene,chloride intracellular channel 1,,,6,NCBI:Gene,,CLIC1,PROTEIN_CODING,,602872,,
NCBIGene:9704,Gene,DExH-box helicase 34,,,19,NCBI:Gene,,DHX34,PROTEIN_CODING,,615475,,
NCBIGene:3633,Gene,inositol polyphosphate-5-phosphatase B,,,1,NCBI:Gene,,INPP5B,PROTEIN_CODING,,147264,,
NCBIGene:25834,Gene,MGAT4 family member C,,,12,NCBI:Gene,,MGAT4C,PROTEIN_CODING,,607385,,
NCBIGene:4709,Gene,NADH:ubiquinone oxidoreductase subunit B3,,,2,NCBI:Gene,,NDUFB3,PROTEIN_CODING,,603839,,
NCBIGene:54472,Gene,toll interacting protein,,,11,NCBI:Gene,,TOLLIP,PROTEIN_CODING,,606277,,
NCBIGene:55349,Gene,choline dehydrogenase,,,3,NCBI:Gene,,CHDH,PROTEIN_CODING,,,,
NCBIGene:4880,Gene,natriuretic peptide C,,,2,NCBI:Gene,,NPPC,PROTEIN_CODING,,600296,,
NCBIGene:23588,Gene,kelch domain containing 2,,,14,NCBI:Gene,,KLHDC2,PROTEIN_CODING,,611280,,
NCBIGene:22803,Gene,5'-3' exoribonuclease 2,,,20,NCBI:Gene,,XRN2,PROTEIN_CODING,,608851,,
NCBIGene:51301,Gene,glucosaminyl (N-acetyl) transferase 4,,,5,NCBI:Gene,,GCNT4,PROTEIN_CODING,,616782,,
NCBIGene:10899,Gene,jumping translocation breakpoint,,,1,NCBI:Gene,,JTB,PROTEIN_CODING,,604671,,
NCBIGene:64215,Gene,DnaJ heat shock protein family (Hsp40) member C1,,,10,NCBI:Gene,,DNAJC1,PROTEIN_CODING,,611207,,
NCBIGene:7165,Gene,TPD52 like 2,,,20,NCBI:Gene,,TPD52L2,PROTEIN_CODING,,603747,,
NCBIGene:7287,Gene,TUB like protein 1,,,6,NCBI:Gene,,TULP1,PROTEIN_CODING,,602280,,
NCBIGene:7224,Gene,transient receptor potential cation channel subfamily C member 5,,,X,NCBI:Gene,,TRPC5,PROTEIN_CODING,,300334,,
NCBIGene:5818,Gene,nectin cell adhesion molecule 1,,,11,NCBI:Gene,,NECTIN1,PROTEIN_CODING,,600644,,
NCBIGene:10123,Gene,ARF like GTPase 4C,,,2,NCBI:Gene,,ARL4C,PROTEIN_CODING,,604787,,
NCBIGene:9088,Gene,"protein kinase, membrane associated tyrosine/threonine 1",,,16,NCBI:Gene,,PKMYT1,PROTEIN_CODING,,602474,,
NCBIGene:150223,Gene,YdjC chitooligosaccharide deacetylase homolog,,,22,NCBI:Gene,,YDJC,PROTEIN_CODING,,619770,,
NCBIGene:84899,Gene,transmembrane O-mannosyltransferase targeting cadherins 4,,,13,NCBI:Gene,,TMTC4,PROTEIN_CODING,,618203,,
NCBIGene:2937,Gene,glutathione synthetase,,,20,NCBI:Gene,,GSS,PROTEIN_CODING,,601002,,
NCBIGene:1339,Gene,cytochrome c oxidase subunit 6A2,,,16,NCBI:Gene,,COX6A2,PROTEIN_CODING,,602009,,
NCBIGene:25852,Gene,armadillo repeat containing 8,,,3,NCBI:Gene,,ARMC8,PROTEIN_CODING,,618521,,
NCBIGene:4495,Gene,metallothionein 1G,,,16,NCBI:Gene,,MT1G,PROTEIN_CODING,,156353,,
NCBIGene:5899,Gene,RAS like proto-oncogene B,,,2,NCBI:Gene,,RALB,PROTEIN_CODING,,179551,,
NCBIGene:57144,Gene,p21 (RAC1) activated kinase 5,,,20,NCBI:Gene,,PAK5,PROTEIN_CODING,,608038,,
NCBIGene:10978,Gene,cleavage factor polyribonucleotide kinase subunit 1,,,11,NCBI:Gene,,CLP1,PROTEIN_CODING,,608757,,
NCBIGene:135152,Gene,"beta-1,3-glucuronyltransferase 2",,,6,NCBI:Gene,,B3GAT2,PROTEIN_CODING,,607497,,
NCBIGene:91807,Gene,myosin light chain kinase 3,,,16,NCBI:Gene,,MYLK3,PROTEIN_CODING,,612147,,
NCBIGene:2193,Gene,phenylalanyl-tRNA synthetase subunit alpha,,,19,NCBI:Gene,,FARSA,PROTEIN_CODING,,602918,,
NCBIGene:53916,Gene,"RAB4B, member RAS oncogene family",,,19,NCBI:Gene,,RAB4B,PROTEIN_CODING,,612945,,
NCBIGene:114783,Gene,lemur tyrosine kinase 3,,,19,NCBI:Gene,,LMTK3,PROTEIN_CODING,,619624,,
NCBIGene:4719,Gene,NADH:ubiquinone oxidoreductase core subunit S1,,,2,NCBI:Gene,,NDUFS1,PROTEIN_CODING,,157655,,
NCBIGene:9104,Gene,regucalcin,,,X,NCBI:Gene,,RGN,PROTEIN_CODING,,300212,,
NCBIGene:8195,Gene,MKKS centrosomal shuttling protein,,,20,NCBI:Gene,,MKKS,PROTEIN_CODING,,604896,,
NCBIGene:9645,Gene,"microtubule associated monooxygenase, calponin and LIM domain containing 2",,,11,NCBI:Gene,,MICAL2,PROTEIN_CODING,,608881,,
NCBIGene:8405,Gene,speckle type BTB/POZ protein,,,17,NCBI:Gene,,SPOP,PROTEIN_CODING,,602650,,
NCBIGene:64834,Gene,ELOVL fatty acid elongase 1,,,1,NCBI:Gene,,ELOVL1,PROTEIN_CODING,,611813,,
NCBIGene:57494,Gene,ribosomal modification protein rimK like family member B,,,12,NCBI:Gene,,RIMKLB,PROTEIN_CODING,,614054,,
NCBIGene:29094,Gene,galectin like,,,2,NCBI:Gene,,LGALSL,PROTEIN_CODING,,617902,,
NCBIGene:10786,Gene,solute carrier family 17 member 3,,,6,NCBI:Gene,,SLC17A3,PROTEIN_CODING,,611034,,
NCBIGene:11269,Gene,DEAD-box helicase 19B,,,16,NCBI:Gene,,DDX19B,PROTEIN_CODING,,605812,,
NCBIGene:514,Gene,ATP synthase F1 subunit epsilon,,,20,NCBI:Gene,,ATP5F1E,PROTEIN_CODING,,606153,,
NCBIGene:55967,Gene,NADH:ubiquinone oxidoreductase subunit A12,,,12,NCBI:Gene,,NDUFA12,PROTEIN_CODING,,614530,,
NCBIGene:1347,Gene,cytochrome c oxidase subunit 7A2,,,6,NCBI:Gene,,COX7A2,PROTEIN_CODING,,123996,,
NCBIGene:63982,Gene,anoctamin 3,,,11,NCBI:Gene,,ANO3,PROTEIN_CODING,,610110,,
NCBIGene:55627,Gene,sphingomyelin phosphodiesterase 4,,,2,NCBI:Gene,,SMPD4,PROTEIN_CODING,,610457,,
NCBIGene:5683,Gene,proteasome 20S subunit alpha 2,,,7,NCBI:Gene,,PSMA2,PROTEIN_CODING,,176842,,
NCBIGene:6233,Gene,ribosomal protein S27a,,,2,NCBI:Gene,,RPS27A,PROTEIN_CODING,,191343,,
NCBIGene:166929,Gene,sphingomyelin synthase 2,,,4,NCBI:Gene,,SGMS2,PROTEIN_CODING,,611574,,
NCBIGene:23219,Gene,F-box protein 28,,,1,NCBI:Gene,,FBXO28,PROTEIN_CODING,,609100,,
NCBIGene:374887,Gene,YjeF N-terminal domain containing 3,,,19,NCBI:Gene,,YJEFN3,PROTEIN_CODING,,618607,,
NCBIGene:8614,Gene,stanniocalcin 2,,,5,NCBI:Gene,,STC2,PROTEIN_CODING,,603665,,
NCBIGene:122704,Gene,mitochondrial ribosomal protein L52,,,14,NCBI:Gene,,MRPL52,PROTEIN_CODING,,611856,,
NCBIGene:63036,Gene,chymotrypsin like elastase 2A,,,1,NCBI:Gene,,CELA2A,PROTEIN_CODING,,609443,,
NCBIGene:53940,Gene,ferritin heavy chain like 17,,,X,NCBI:Gene,,FTHL17,PROTEIN_CODING,,300308,,
NCBIGene:142684,Gene,"RAB40A, member RAS oncogene family",,,X,NCBI:Gene,,RAB40A,PROTEIN_CODING,,301065,,
NCBIGene:55655,Gene,NLR family pyrin domain containing 2,,,19,NCBI:Gene,,NLRP2,PROTEIN_CODING,,609364,,
NCBIGene:79915,Gene,ATPase family AAA domain containing 5,,,17,NCBI:Gene,,ATAD5,PROTEIN_CODING,,609534,,
NCBIGene:57731,Gene,"spectrin beta, non-erythrocytic 4",,,19,NCBI:Gene,,SPTBN4,PROTEIN_CODING,,606214,,
NCBIGene:131076,Gene,mitochondrial matrix import factor 23,,,3,NCBI:Gene,,MIX23,PROTEIN_CODING,,620713,,
NCBIGene:22901,Gene,arylsulfatase G,,,17,NCBI:Gene,,ARSG,PROTEIN_CODING,,610008,,
NCBIGene:9967,Gene,thyroid hormone receptor associated protein 3,,,1,NCBI:Gene,,THRAP3,PROTEIN_CODING,,603809,,
NCBIGene:201626,Gene,phosphodiesterase 12,,,3,NCBI:Gene,,PDE12,PROTEIN_CODING,,616519,,
NCBIGene:5001,Gene,origin recognition complex subunit 5,,,7,NCBI:Gene,,ORC5,PROTEIN_CODING,,602331,,
NCBIGene:54874,Gene,formin binding protein 1 like,,,1,NCBI:Gene,,FNBP1L,PROTEIN_CODING,,608848,,
NCBIGene:4725,Gene,NADH:ubiquinone oxidoreductase subunit S5,,,1,NCBI:Gene,,NDUFS5,PROTEIN_CODING,,603847,,
NCBIGene:54963,Gene,uridine-cytidine kinase 1 like 1,,,20,NCBI:Gene,,UCKL1,PROTEIN_CODING,,610866,,
NCBIGene:54499,Gene,transmembrane and coiled-coil domains 1,,,1,NCBI:Gene,,TMCO1,PROTEIN_CODING,,614123,,
NCBIGene:10277,Gene,ubiquitination factor E4B,,,1,NCBI:Gene,,UBE4B,PROTEIN_CODING,,613565,,
NCBIGene:50508,Gene,NADPH oxidase 3,,,6,NCBI:Gene,,NOX3,PROTEIN_CODING,,607105,,
NCBIGene:66035,Gene,solute carrier family 2 member 11,,,22,NCBI:Gene,,SLC2A11,PROTEIN_CODING,,610367,,
NCBIGene:729528,Gene,PRAME family member 14,,,1,NCBI:Gene,,PRAMEF14,PROTEIN_CODING,,,,
NCBIGene:9928,Gene,kinesin family member 14,,,1,NCBI:Gene,,KIF14,PROTEIN_CODING,,611279,,
NCBIGene:3640,Gene,insulin like 3,,,19,NCBI:Gene,,INSL3,PROTEIN_CODING,,146738,,
NCBIGene:66002,Gene,cytochrome P450 family 4 subfamily F member 12,,,19,NCBI:Gene,,CYP4F12,PROTEIN_CODING,,611485,,
NCBIGene:7419,Gene,voltage dependent anion channel 3,,,8,NCBI:Gene,,VDAC3,PROTEIN_CODING,,610029,,
NCBIGene:1580,Gene,cytochrome P450 family 4 subfamily B member 1,,,1,NCBI:Gene,,CYP4B1,PROTEIN_CODING,,124075,,
NCBIGene:57143,Gene,aarF domain containing kinase 1,,,14,NCBI:Gene,,ADCK1,PROTEIN_CODING,,620399,,
NCBIGene:26519,Gene,translocase of inner mitochondrial membrane 10,,,11,NCBI:Gene,,TIMM10,PROTEIN_CODING,,602251,,
NCBIGene:10164,Gene,carbohydrate sulfotransferase 4,,,16,NCBI:Gene,,CHST4,PROTEIN_CODING,,,,
NCBIGene:64750,Gene,SMAD specific E3 ubiquitin protein ligase 2,,,17,NCBI:Gene,,SMURF2,PROTEIN_CODING,,605532,,
NCBIGene:8550,Gene,MAPK activated protein kinase 5,,,12,NCBI:Gene,,MAPKAPK5,PROTEIN_CODING,,606723,,
NCBIGene:161198,Gene,C-type lectin domain containing 14A,,,14,NCBI:Gene,,CLEC14A,PROTEIN_CODING,,616845,,
NCBIGene:11085,Gene,ADAM metallopeptidase domain 30,,,1,NCBI:Gene,,ADAM30,PROTEIN_CODING,,604779,,
NCBIGene:51343,Gene,fizzy and cell division cycle 20 related 1,,,19,NCBI:Gene,,FZR1,PROTEIN_CODING,,603619,,
NCBIGene:1149,Gene,cell death inducing DFFA like effector a,,,18,NCBI:Gene,,CIDEA,PROTEIN_CODING,,604440,,
NCBIGene:440560,Gene,PRAME family member 11,,,1,NCBI:Gene,,PRAMEF11,PROTEIN_CODING,,,,
NCBIGene:653,Gene,bone morphogenetic protein 5,,,6,NCBI:Gene,,BMP5,PROTEIN_CODING,,112265,,
NCBIGene:11074,Gene,tripartite motif containing 31,,,6,NCBI:Gene,,TRIM31,PROTEIN_CODING,,609316,,
NCBIGene:50636,Gene,anoctamin 7,,,2,NCBI:Gene,,ANO7,PROTEIN_CODING,,605096,,
NCBIGene:253558,Gene,lysocardiolipin acyltransferase 1,,,2,NCBI:Gene,,LCLAT1,PROTEIN_CODING,,614241,,
NCBIGene:4881,Gene,natriuretic peptide receptor 1,,,1,NCBI:Gene,,NPR1,PROTEIN_CODING,,108960,,
NCBIGene:666,Gene,BCL2 family apoptosis regulator BOK,,,2,NCBI:Gene,,BOK,PROTEIN_CODING,,605404,,
NCBIGene:23357,Gene,angel homolog 1,,,14,NCBI:Gene,,ANGEL1,PROTEIN_CODING,,619537,,
NCBIGene:8886,Gene,DEAD-box helicase 18,,,2,NCBI:Gene,,DDX18,PROTEIN_CODING,,606355,,
NCBIGene:83998,Gene,regenerating family member 4,,,1,NCBI:Gene,,REG4,PROTEIN_CODING,,609846,,
NCBIGene:201475,Gene,"RAB12, member RAS oncogene family",,,18,NCBI:Gene,,RAB12,PROTEIN_CODING,,616448,,
NCBIGene:10279,Gene,serine protease 16,,,6,NCBI:Gene,,PRSS16,PROTEIN_CODING,,607169,,
NCBIGene:3052,Gene,holocytochrome c synthase,,,X,NCBI:Gene,,HCCS,PROTEIN_CODING,,300056,,
NCBIGene:55613,Gene,myotubularin related protein 8,,,X,NCBI:Gene,,MTMR8,PROTEIN_CODING,,301061,,
NCBIGene:1327,Gene,cytochrome c oxidase subunit 4I1,,,16,NCBI:Gene,,COX4I1,PROTEIN_CODING,,123864,,
NCBIGene:3758,Gene,potassium inwardly rectifying channel subfamily J member 1,,,11,NCBI:Gene,,KCNJ1,PROTEIN_CODING,,600359,,
NCBIGene:85443,Gene,doublecortin like kinase 3,,,3,NCBI:Gene,,DCLK3,PROTEIN_CODING,,613167,,
NCBIGene:55212,Gene,Bardet-Biedl syndrome 7,,,4,NCBI:Gene,,BBS7,PROTEIN_CODING,,607590,,
NCBIGene:1337,Gene,cytochrome c oxidase subunit 6A1,,,12,NCBI:Gene,,COX6A1,PROTEIN_CODING,,602072,,
NCBIGene:116986,Gene,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",,,12,NCBI:Gene,,AGAP2,PROTEIN_CODING,,605476,,
NCBIGene:85569,Gene,galanin like peptide,,,19,NCBI:Gene,,GALP,PROTEIN_CODING,,611178,,
NCBIGene:51107,Gene,aph-1A gamma-secretase subunit,,,1,NCBI:Gene,,APH1A,PROTEIN_CODING,,607629,,
NCBIGene:79944,Gene,L-2-hydroxyglutarate dehydrogenase,,,14,NCBI:Gene,,L2HGDH,PROTEIN_CODING,,609584,,
NCBIGene:138429,Gene,phosphatidylinositol-4-phosphate 5-kinase like 1,,,9,NCBI:Gene,,PIP5KL1,PROTEIN_CODING,,612865,,
NCBIGene:1727,Gene,cytochrome b5 reductase 3,,,22,NCBI:Gene,,CYB5R3,PROTEIN_CODING,,613213,,
NCBIGene:11056,Gene,DExD-box helicase 52,,,17,NCBI:Gene,,DDX52,PROTEIN_CODING,,612500,,
NCBIGene:253782,Gene,ceramide synthase 6,,,2,NCBI:Gene,,CERS6,PROTEIN_CODING,,615336,,
NCBIGene:20,Gene,ATP binding cassette subfamily A member 2,,,9,NCBI:Gene,,ABCA2,PROTEIN_CODING,,600047,,
NCBIGene:343070,Gene,PRAME family member 9,,,1,NCBI:Gene,,PRAMEF9,PROTEIN_CODING,,,,
NCBIGene:84985,Gene,scaffolding CK1 anchoring protein A,,,8,NCBI:Gene,,SACK1A,PROTEIN_CODING,,621022,,
NCBIGene:5634,Gene,phosphoribosyl pyrophosphate synthetase 2,,,X,NCBI:Gene,,PRPS2,PROTEIN_CODING,,311860,,
NCBIGene:2180,Gene,acyl-CoA synthetase long chain family member 1,,,4,NCBI:Gene,,ACSL1,PROTEIN_CODING,,152425,,
NCBIGene:10265,Gene,iroquois homeobox 5,,,16,NCBI:Gene,,IRX5,PROTEIN_CODING,,606195,,
NCBIGene:57402,Gene,S100 calcium binding protein A14,,,1,NCBI:Gene,,S100A14,PROTEIN_CODING,,607986,,
NCBIGene:147138,Gene,transmembrane channel like 8,,,17,NCBI:Gene,,TMC8,PROTEIN_CODING,,605829,,
NCBIGene:5473,Gene,pro-platelet basic protein,,,4,NCBI:Gene,,PPBP,PROTEIN_CODING,,121010,,
NCBIGene:135458,Gene,HUS1 checkpoint clamp component B,,,6,NCBI:Gene,,HUS1B,PROTEIN_CODING,,609713,,
NCBIGene:414328,Gene,IDNK gluconokinase,,,9,NCBI:Gene,,IDNK,PROTEIN_CODING,,611343,,
NCBIGene:147339,Gene,arkadia (RNF111) N-terminal like PKA signaling regulator 2N,,,18,NCBI:Gene,,ARK2N,PROTEIN_CODING,,621303,,
NCBIGene:375775,Gene,"patatin like domain 7, lysophospholipase",,,9,NCBI:Gene,,PNPLA7,PROTEIN_CODING,,612122,,
NCBIGene:81849,Gene,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",,,1,NCBI:Gene,,ST6GALNAC5,PROTEIN_CODING,,610134,,
NCBIGene:1666,Gene,"2,4-dienoyl-CoA reductase 1",,,8,NCBI:Gene,,DECR1,PROTEIN_CODING,,222745,,
NCBIGene:9420,Gene,cytochrome P450 family 7 subfamily B member 1,,,8,NCBI:Gene,,CYP7B1,PROTEIN_CODING,,603711,,
NCBIGene:6201,Gene,ribosomal protein S7,,,2,NCBI:Gene,,RPS7,PROTEIN_CODING,,603658,,
NCBIGene:159013,Gene,chromosome X open reading frame 38,,,X,NCBI:Gene,,CXorf38,PROTEIN_CODING,,301117,,
NCBIGene:196051,Gene,phospholipid phosphatase 4,,,10,NCBI:Gene,,PLPP4,PROTEIN_CODING,,,,
NCBIGene:23224,Gene,spectrin repeat containing nuclear envelope protein 2,,,14,NCBI:Gene,,SYNE2,PROTEIN_CODING,,608442,,
NCBIGene:7436,Gene,very low density lipoprotein receptor,,,9,NCBI:Gene,,VLDLR,PROTEIN_CODING,,192977,,
NCBIGene:1522,Gene,cathepsin Z,,,20,NCBI:Gene,,CTSZ,PROTEIN_CODING,,603169,,
NCBIGene:26520,Gene,translocase of inner mitochondrial membrane 9,,,14,NCBI:Gene,,TIMM9,PROTEIN_CODING,,607384,,
NCBIGene:28951,Gene,tribbles pseudokinase 2,,,2,NCBI:Gene,,TRIB2,PROTEIN_CODING,,609462,,
NCBIGene:5205,Gene,ATPase phospholipid transporting 8B1,,,18,NCBI:Gene,,ATP8B1,PROTEIN_CODING,,602397,,
NCBIGene:26232,Gene,F-box protein 2,,,1,NCBI:Gene,,FBXO2,PROTEIN_CODING,,607112,,
NCBIGene:7919,Gene,DExD-box helicase 39B,,,6,NCBI:Gene,,DDX39B,PROTEIN_CODING,,142560,,
NCBIGene:4724,Gene,NADH:ubiquinone oxidoreductase subunit S4,,,5,NCBI:Gene,,NDUFS4,PROTEIN_CODING,,602694,,
NCBIGene:23236,Gene,phospholipase C beta 1,,,20,NCBI:Gene,,PLCB1,PROTEIN_CODING,,607120,,
NCBIGene:147007,Gene,vacuolar ATPase assembly factor VMA12,,,17,NCBI:Gene,,VMA12,PROTEIN_CODING,,616815,,
NCBIGene:55288,Gene,ras homolog family member T1,,,17,NCBI:Gene,,RHOT1,PROTEIN_CODING,,613888,,
NCBIGene:87178,Gene,polyribonucleotide nucleotidyltransferase 1,,,2,NCBI:Gene,,PNPT1,PROTEIN_CODING,,610316,,
NCBIGene:4940,Gene,2'-5'-oligoadenylate synthetase 3,,,12,NCBI:Gene,,OAS3,PROTEIN_CODING,,603351,,
NCBIGene:26258,Gene,biogenesis of lysosomal organelles complex 1 subunit 6,,,15,NCBI:Gene,,BLOC1S6,PROTEIN_CODING,,604310,,
NCBIGene:9529,Gene,BAG cochaperone 5,,,14,NCBI:Gene,,BAG5,PROTEIN_CODING,,603885,,
NCBIGene:203054,Gene,aarF domain containing kinase 5,,,8,NCBI:Gene,,ADCK5,PROTEIN_CODING,,621165,,
NCBIGene:259230,Gene,sphingomyelin synthase 1,,,10,NCBI:Gene,,SGMS1,PROTEIN_CODING,,611573,,
